"","FacilityID","DeptID","Department.Name","Record.Status","Abbreviation","Synonyms","Center","External.Name","Inpatient.Dept","Specialty","Confidential.","Addr","Suite","City","State","Zip.Code","Zip.Add.On","County","Country","MPI.ID.Type","MPI.ID","Appt.Phone","ADT.Parent","Patient.Class","ADT.Unit.Type","EpicCare.Department","Logo.Filename","fullAddress","lon","lat"
"117",10152,"100","ERC SL IDAHO CARDIOLOGY ASSOCIATES","","ERC SLICA","ELMORE REGIONAL CLINIC
ICA ELMORE
ELMORE ICA
MTN HOME ICA
IDAHO
CARDIOLOGY
SLICA
ERC","ERC","St. Luke's Idaho Cardiology Associates - Elmore","","Cardiology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152100","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"118",10152,"101","ERC SL IDAHO PULMONARY ASSOCIATES","","ERC IPA","ELMORE REGIONAL CLINIC
IPA ELMORE
ELMORE IPA
MTN HOME IPA
PULMONARY
MOUNTAIN HOME","ERC","St. Luke's Idaho Pulmonary Associates - Mountain Home","","Pulmonology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152101","",NA,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"119",10152,"105","ERC SL MOUNTAIN STATES UROLOGY - MOUNTAIN HOME","","ERC MSU","REGIONAL
MSU
ELMORE
UROLOGY
MSU REGIONAL
MSU MOUNTAIN HOME
MOUNTAIN STATES","ERC","St. Luke's Clinic - Mountain States Urology - Elmore","","Urology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","","United States of America","110","10152105","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"120",10152,"103","ERC SLC ORTHO MOUNTAIN HOME","","ERC ORTHO","ELMORE
REGIONAL
BOC
ORTHOPEDICS
BOISE
ERC
MTN HOME
MOUNTAIN HOME","ERC","St. Luke's Clinic - Orthopaedic - Mtn Home","","Orthopedic Surgery","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152103","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"121",10607,"100","ESCC SLC FOOT CARE","","ESCC FCC","ESCC FCC","ESCC","St. Luke's Clinic - Foot Care - Eagle","","Diabetes Services","","312 E STATE ST.",NA,"EAGLE","IDAHO","83616",NA,"","","110","10607100","",10607,"","","Yes","","312 E STATE ST., EAGLE, IDAHO, 83616",-116.3507616,43.6951911
"122",10186,"100","ESSC SLC OBGYN EMMETT","","ESSC OBGYNE","OBGYN
EMMETT
OB/GYN","ESSC","St. Luke's Clinic - OBGYN - Emmett","","Obstetrics and Gynecology","","1024 E LOCUST ST.",NA,"EMMETT","IDAHO","83617","2776","GEM","United States of America","110","10186100","",10186,"","","Yes","","1024 E LOCUST ST., EMMETT, IDAHO, 83617",-116.4871426,43.8790731
"123",10128,"100","ETVP TREASURE VALLEY PEDIATRICS - EAGLE","","ETVP TVPEDS","","","St. Luke's Clinic Treasure Valley Pediatrics","","Pediatrics","","450 W. STATE ST., "," 100","EAGLE","IDAHO","83616",NA,"","United States of America","110","10128100","",10128,"","","Yes","","450 W. STATE ST., , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"124",10151,"100","FACES CARES","","FACES CARES","FACES
CARES PEDS
PEDS
CHILD
FACE
FC
PEDSCARE
CSCCARE","ADA","St. Luke's FACES CARES - Boise","","Pediatric Forensics","Yes","417 S 6TH ST.",NA,"BOISE","IDAHO","83702","7632","","United States of America","110","10151100","",10151,"Clinic Outpatient
Specimen","","Yes","","417 S 6TH ST., BOISE, IDAHO, 83702",-116.204004,43.611929
"125",10151,"101","FACES SLC FACES PROGRAM","","FACES FACES","FACES","FACES","St. Luke's Clinic - FACES Program - Boise","","Forensics","Yes","417 S 6TH ST.",NA,"BOISE","IDAHO","83702",NA,"ADA","United States of America","110","10151101","",10151,"","","Yes","","417 S 6TH ST., BOISE, IDAHO, 83702",-116.204004,43.611929
"126",10140,"134","FLMC HUMPHREYS DIABETES CENTER","","FLMC DIAB","FLMC DIAB
HUMPHREYS
FRUITLAND","FLMC","St. Luke's Clinic - Humphreys Diabetes Center - Fruitla","","Diabetes Services","","1210 NORTHWEST 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140134","",10140,"","","Yes","","1210 NORTHWEST 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"127",10140,"130","FLMC HUMPHREYS DIABETES CENTER DNU","","FLMC HDC","HDC
HUMPHREYS
FRUITLAND
FHDC","FLMC","Humphreys Diabetes Center - Fruitland","","Diabetes Services","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140130","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"128",10140,"110","FLMC OCCUPATIONAL HEALTH","","FLMC OCCHLTH","OCC HEALTH
FRUITLAND OCC HEALTH","FLMC","St. Luke's Occuptional Health - Fruitland","","Occupational Medicine","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140110","",NA,"","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"129",10140,"112","FLMC SL CALDWELL UROLOGY - FRUITLAND","","FLMC URO","REGIONAL
CALDWELL UROLOGY
FRUITLAND
CU
UROLOGY
CALDWELL
CU REGIONAL
CU FRUITLAND
CMU
CMSU","FLMC","St. Luke's Clinic - Caldwell Urology - Fruitland","","Urology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","","United States of America","110","10140112","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"130",10140,"111","FLMC SL CHILDRENS CARDIOLOGY - FRUITLAND","","FLMC PED CRD","REGIONAL
CSC CARDIOLOGY
FRUITLAND
FLC
CHILDREN'S
PEDIATRIC
CARDIOLOGY PEDS
CHILDREN'S CARDIOLOGY","FLMC","St. Luke's Childrens - Cardiology - Fruitland","","Pediatric Cardiology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140111","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"131",10140,"129","FLMC SL CHILDRENS PULMONOLOGY","","FLMC CSC PUL","CSC PULMONOLOGY
FRUITLAND","FLMC","St. Luke's Childrens - Pulmonology - Fruitland","","Pediatric Pulmonology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140129","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"132",10140,"132","FLMC SL CHILDRENS UROLOGY - FRUITLAND","","FLMC CURO","FLMC CURO","FLMC","St. Luke's Children's - Urology - Fruitland","","Urology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","","","110","10140132","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"133",10140,"104","FLMC SL IDAHO CARDIOLOGY ASSOCIATES","","FLMC SLICA","FRUITLAND SLICA
SLICA FRUITLAND","FLMC","St. Luke's Idaho Cardiology Associates - Fruitland","","Cardiology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140104","",10140,"Clinic Outpatient","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"134",10140,"127","FLMC SL OBGYN - FRUITLAND","","FLMC OBGYN","OBGYN
FLMC OBGYN","FLMC","St. Luke's Clinic - OBGYN - Fruitland","","Obstetrics and Gynecology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140127","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"135",10140,"125","FLMC SLC FAMILY MEDICINE","","FLMC SLFM","SLFM
FAMILY MEDICINE
FRUITLAND","FLMC","St. Luke's Clinic - Family Medicine - Fruitland","","Family Medicine","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140125","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"136",10140,"100","FLMC SLC FRUITLAND","","FLMC FLC","FRUITLAND CLINIC
CLINIC FRUITLAND","FLMC","St. Luke's Clinic Fruitland","","Family Medicine","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140100","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"137",10140,"101","FLMC SLC FRUITLAND GENERAL SURGERY","","FLMC FGS","FRUITLAND GENERAL SURGERY
GENERAL SURGERY FRUITLAND","FLMC","St. Luke's Clinic Fruitland General Surgery - Fruitland","","General Surgery","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140101","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"138",10140,"128","FLMC SLC IDAHO PULMONARY ASSOCIATES","","FLMC SLIPA","SLIPA
FRUITLAND","FLMC","St. Luke's Clinic - Idaho Pulmonary Associates-Fruitland","","Pulmonology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140128","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"139",10140,"121","FLMC SLC INTERNAL MEDICINE","","FLMC SLIM","SLIM FRUITLAND
FLMC
SLIM FLMC","FLMC","St. Luke's Clinic - Internal Medicine - Fruitland","","Internal Medicine","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140121","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"140",10140,"108","FLMC SLC NEPHROLOGY FRUITLAND","","FLMC NEPH","FRUITLAND REGIONAL
FRUITLAND NEPHROLOGY
NEPHROLOGY
RENAL
KIDNEY","FLMC","St. Luke's Clinic Nephrology - Fruitland","","Nephrology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"","United States of America","110","10140108","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"141",10155,"103","FMC SL IDAHO CARDIOLOGY ASSOCIATES","Inactive","FMC SLICA","FRUITLAND SLICA
SLICA FRUITLAND","","St. Luke's Clinic-Idaho Cardiology Associates-Fruitland","","","","1107 NW 11TH ST.",NA,"FRUITLAND","IDAHO","83619","2255","PAYETTE","United States of America","110","10155103","",NA,"Clinic Outpatient
Specimen","","Yes","","1107 NW 11TH ST., FRUITLAND, IDAHO, 83619",-116.9253292,44.0218203
"142",10510,"100","FMCO SLC NEPHROLOGY LAGRANDE","","FMCO NEPH","REGIONAL
NEPHROLOGY
LA GRANDE","","St. Luke's Clinic - Nephrology - La Grande","","","","10601 WALTON ROAD",NA,"ISLAND CITY","OREGON","97850","8488","","","110","10510100","",10510,"","","Yes","","10601 WALTON ROAD, ISLAND CITY, OREGON, 97850",-118.0571408,45.3347105
"143",10139,"100","FMF HUMPHREYS DIABETES CENTER","","FMF HDC","HDC
HUMPHREY'S
FRUITLAND HDC
FHDC
DIABETES
FMF","FHDC","Humphreys Diabetes Center - Fruitland","","Diabetes Services","","1118 NW 16TH ST. ","D","FRUITLAND","IDAHO","83619","2272","PAYETTE","United States of America","110","10139100","",10139,"Clinic Outpatient
Specimen","","Yes","","1118 NW 16TH ST. , FRUITLAND, IDAHO, 83619",-116.9282628,44.0249742
"144",10160,"100","FSOC EMPLOYEE HEALTH","","FSOC EMPHLTH","EMPLOYEE HEALTH
EHW","FSOC","Boise Employee Health","","Family Medicine","","414 N 1ST ST.",NA,"BOISE","IDAHO","83702","6105","ADA","United States of America","110","10160100","",NA,"","","Yes","","414 N 1ST ST., BOISE, IDAHO, 83702",-116.1923138,43.6141497
"145",10129,"100","GALA SLC IDAHO PULMONARY ASSOCIATES","","GALA IPA","IDAHO PULMONARY ASSOCIATES
IPA
PULMONARY
SLIPA
PULMONOLOGY","GALA","St. Luke's Clinic Idaho Pulmonary Associates - Meridian","","Pulmonology","","2347 E. GALA ST.",NA,"MERIDIAN","IDAHO","83642","4881","","United States of America","110","10129100","",10129,"Clinic Outpatient
Specimen","","Yes","","2347 E. GALA ST., MERIDIAN, IDAHO, 83642",-116.3656259,43.5883223
"146",10129,"101","GALA SLC SYRINGA FAMILY MEDICINE","","GALA SFM","SYRINGA
SLFM","GALA","St. Luke's Syringa Family Medicine - Meridian","","Family Medicine","","2347 E GALA ST. "," 150","MERIDIAN","IDAHO","83642","4881","ADA","United States of America","110","10129101","",10129,"Clinic Outpatient
Specimen","","Yes","","2347 E GALA ST. , MERIDIAN, IDAHO, 83642",-116.3656259,43.5883223
"147",10163,"101","GNHT HUMPHREYS DIABETES CENTER","","GNHT HDC","HUMPHREY'S
GREENHURST
HDC
GNHT
DIABETES","GNHT","Humphreys Greenhurst - Nampa","","Diabetes Services","","3165 GREENHURST ROAD",NA,"NAMPA","IDAHO","83686","8655","CANYON","United States of America","110","10163101","",10163,"Clinic Outpatient
Specimen","","Yes","","3165 GREENHURST ROAD, NAMPA, IDAHO, 83686",-116.5315474,43.5464248
"148",10163,"100","GNHT SLC FAMILY MEDICINE","","GNHT SLFM","GREENHURST
SLFM","GNHT","St. Luke's Clinic Family Medicine - Nampa Greenhurst","","Family Medicine","","3165 GREENHURST ROAD",NA,"NAMPA","IDAHO","83686","8655","CANYON","United States of America","110","10163100","",10163,"Clinic Outpatient
Specimen","","Yes","","3165 GREENHURST ROAD, NAMPA, IDAHO, 83686",-116.5315474,43.5464248
"149",10184,"100","HSMP SL CHILDRENS MENTAL HEALTH","","HSMP CMH","","HSMP","St. Lukes Childrens Neurobehavioral Medicine-Boise","","Pediatric Mental Health","","608 W HAYES ST.",NA,"BOISE","IDAHO","83702",NA,"ADA","United States of America","110","10184100","",10184,"Clinic Outpatient
Specimen","","Yes","SLHS_Childrens_4c_Med.JPG","608 W HAYES ST., BOISE, IDAHO, 83702",-116.1961173,43.6202409
"150",10184,"101","HSMP SL CHILDRENS NEUROPSYCHOLOGY","","HSMP CSC NPY","CHILDREN NEUROPSYCH
BOISE","HSMP","St. Luke's Children's - Neuropsychology","","Pediatric Neuropsychology","","608 W HAYS ST.",NA,"BOISE","IDAHO","83702",NA,"ADA","United States of America","110","10184101","",10184,"Clinic Outpatient","","Yes","","608 W HAYS ST., BOISE, IDAHO, 83702",-116.1961173,43.6202409
"151",10124,"101","HSOP SL CHILDRENS DEVELOPMENTAL PEDIATRICS","","HSOP DEV PED","DEVELOPMENTAL PEDS
BOISE DEVELOP
DEV PEDS","HSOP","St. Luke's Children's - Developmental Pediatrics-Boise","","Developmental and Behavioral Pediatrics","","610 W HAYS ST.",NA,"BOISE","IDAHO","83702","5511","ADA","United States of America","110","10124101","",10124,"Clinic Outpatient
Specimen","","Yes","SLHS_Childrens_4c_Med.JPG","610 W HAYS ST., BOISE, IDAHO, 83702",-116.1961562,43.6201945
"152",10124,"102","HSOP SL CHILDRENS MENTAL HEALTH","","HSOP CMH","CHILDRENS MNTL HEALTH
PSYCHOLOGY
HAYS STREET
CSC
PEDS MENTAL HEALTH
PEDIATRIC MENTAL HEALTH","HSOP","St. Lukes Childrens Neurobehavioral Medicine-Boise","","Pediatric Mental Health","","610 W HAYS ST.",NA,"BOISE","IDAHO","83702","5511","ADA","United States of America","110","10124102","",10124,"Clinic Outpatient
Specimen","","Yes","","610 W HAYS ST., BOISE, IDAHO, 83702",-116.1961562,43.6201945
"153",10124,"103","HSOP SL CHILDRENS NEUROPSYCHOLOGY","","HSOP CSC NPY","BOISE
CHILDREN NEUROPSYCH","HSOP","St. Luke's Children's - Neuropsychology","","Pediatric Neuropsychology","","610 W HAYS ST.",NA,"BOISE","IDAHO","83702",NA,"ADA","United States of America","110","10124103","",10124,"Clinic Outpatient","","Yes","","610 W HAYS ST., BOISE, IDAHO, 83702",-116.1961562,43.6201945
"154",10121,"100","IEC SLC IDAHO ENDOCRINOLOGY","","IEC ID ENDO","ENDOCRINOLOGY
IDAHO ENDO
BOISE ENDO","IEC","St. Luke's Clinic Idaho Endocrinology - Boise","","Endocrinology","","403 S 11TH ST. "," 100","BOISE","IDAHO","83702","6968","ADA","United States of America","110","10121100","",10121,"Clinic Outpatient
Specimen","","Yes","","403 S 11TH ST. , BOISE, IDAHO, 83702",-116.2100176,43.6147066
"155",10150,"105","IERH SLC INTERNAL MEDICINE","","IERH SLIM","IERH SLIM
INTERNAL MED
BOISE","IERH","St. Luke's Clinic - Internal Medicine - Boise","","Internal Medicine","","600 N ROBBINS ROAD "," 301","BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150105","",10150,"Clinic Outpatient","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"156",10150,"112","IERH SLC NEUROPSYCHOLOGY - BOISE","","IERH NEURO","IERH NEURO
NEUROPSYCH
BOISE","IERH Neuro Psych","St. Luke's Clinic - Neuropsychology","","Neuropsychology","","600 N ROBBINS ROAD",NA,"BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150112","",10150,"Clinic Outpatient","","Yes","","600 N ROBBINS ROAD, BOISE, IDAHO, 83702",-116.1931489,43.616272
"157",10150,"102","IERH SLC ORTHO ROBBINS","","IERH ORTH","ORTHO
INTERMOUNTAIN
IERH
IOC
ORTHOPEDICS","IERH","St. Luke's Clinic -  Orthopaedics - IERH-Boise","","Orthopedic Surgery","","600 W ROBBINS ROAD "," 100","BOISE","IDAHO","83702","4564","ADA","United States of America","110","10150102","",10150,"Clinic Outpatient
Specimen","","Yes","","600 W ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"158",10150,"130","IERH SLC REHAB OCCUPATIONAL HEALTH PSYCHOLOGY","","IERH ROHP","IERH ROHP","IERH","St. Luke's Clinic - Rehab Occupational Health Psychology","","Neuropsychology","","600 ROBBINS ROAD "," 101","BOISE","IDAHO","83702","4567","","","110","10150130","",10150,"Therapies Series
Outpatient","","Yes","","600 ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1915283,43.6156981
"159",10150,"129","IERH SLC RHEUMATOLOGY","","IERH RHEUM","RHEUMATOLOGY
IERH RHU","IERH","St. Luke's Clinic - Rheumatology - Boise","","Rheumatology","","600 N ROBBINS ROAD "," 302","BOISE","IDAHO","83702","4565","","","110","10150129","",10150,"Clinic Outpatient
Specimen","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"160",10150,"101","IERH SLC RHEUMATOLOGY BOISE","","IERH RHEUM","RHEUMATOLOGY
IDAHO ELKS REHABILITATION HOSPITAL
RH ELKS
ELKS RHEUMATOLOGY
IERH RHU
IERH RHEUMATOLOGY","IERH","St. Luke's Clinic Rheumatology - Elk's Boise","","Rheumatology","","600 N ROBBINS ROAD ","","BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150101","",10150,"Clinic Outpatient
Specimen","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"161",10109,"100","IFP SLC IDAHO FAMILY PHYSICIANS","","IFP IFP","IFP
SLFM
FAMILY MEDICINE","IFP","St. Luke's Clinic Idaho Family Physicians - Boise","","Family Medicine","","130 E. BOISE AVE.",NA,"BOISE","IDAHO","83706","4302","ADA","United States of America","110","10109100","",10109,"Clinic Outpatient
Specimen","","Yes","","130 E. BOISE AVE., BOISE, IDAHO, 83706",-116.182265,43.585785
"162",10413,"100","IFPC SLC ORTHO IDAHO FALLS","","IFPC ORTH","ORTHO
INTERMOUNTAIN
IDAHO FALLS
IOC
ORTHOPEDICS
IFPC","IFPC","St. Luke's Clinic - Orthopedics - Idaho Falls","","Orthopedic Surgery","","3430 WASHINGTON PARKWAY",NA,"IDAHO FALLS","IDAHO","83404","7579","BONNEVILLE","United States of America","110","10413100","",10413,"","","Yes","","3430 WASHINGTON PARKWAY, IDAHO FALLS, IDAHO, 83404",-111.993699,43.466794
"163",10108,"108","IPB SL CHILDRENS ENDOCRINOLOGY","","IPB PED END","PEDS ENDO
ENDO PEDS
IPB","IPB","St. Luke's Clinic Childrens - Endocrinology - Boise","","Pediatric Endocrinology","","125 E IDAHO "," 200","BOISE","IDAHO","83712","6255","","","110","10108108","",10108,"Clinic Outpatient
Specimen","","Yes","","125 E IDAHO , BOISE, IDAHO, 83712",-116.1939748,43.6114773
"164",10108,"100","IPB SLC BARIATRIC AND GENERAL SURGERY","","IPB GEN SUR","GEN SURG
IDAHO PROFESSIONAL BUILDING
GENERAL","IPB","St. Luke's Clinic General Surgery Clinic - Boise","","General Surgery","","125 E IDAHO ST. "," 202","BOISE","IDAHO","83712","6255","ADA","United States of America","110","10108100","",10108,"Clinic Outpatient
Specimen","","Yes","","125 E IDAHO ST. , BOISE, IDAHO, 83712",-116.1939748,43.6114773
"165",10108,"107","IPB SLC COLON RECTAL SURGERY","","IPB CRS","IPB CRS","IPB","St. Luke's Clinic - Colon and Rectal Surgery - Boise","","Colon and Rectal Surgery","","125 E IDAHO ST. "," 303","BOISE","IDAHO","83712",NA,"","","110","10108107","",10108,"Clinic Outpatient","","Yes","","125 E IDAHO ST. , BOISE, IDAHO, 83712",-116.1939748,43.6114773
"166",10108,"105","IPB SLC IDAHO PULMONARY ASSOCIATES","","IPB IPA","IDAHO PROFESSIONAL BUILDING
IDAHO PULMONARY
PULMONARY ASSOC
IPA
PULMONARY
PUL
CHILD","SLHS","St. Luke's Clinic Idaho Pulmonary Associates - Boise","","Pulmonology","","125 E IDAHO "," 300","BOISE","IDAHO","83712","6212","ADA","United States of America","110","10108105","",10108,"Clinic Outpatient
Specimen","","Yes","","125 E IDAHO , BOISE, IDAHO, 83712",-116.1939748,43.6114773
"167",10108,"101","IPB SLC NEUROLOGY CLINIC","","IPB NEU CLN","IDAHO PROFESSIONAL BUILDING
NEUROLOGY CLINIC
NEURO CLINIC","IPB","St. Luke's Clinic Neurology Clinic - Boise","","Neurology","","125 E IDAHO ST. "," 300","BOISE","IDAHO","83702","6212","ADA","United States of America","110","10108101","",10108,"Clinic Outpatient
Specimen","","Yes","","125 E IDAHO ST. , BOISE, IDAHO, 83702",-116.1951715,43.6125176
"168",10108,"102","IPB SLC NEUROSURGERY","","IPB NEU SUR","IDAHO PROFESSIONAL BUILDING
NEUROSURGERY
NEURO
SURG","IPB","St. Luke's Clinic Neurosurgery - Boise","","Neurosurgery","","125 E IDAHO ST. "," 102","BOISE","IDAHO","83702","6254","ADA","United States of America","110","10108102","",10108,"Clinic Outpatient
Specimen","","Yes","","125 E IDAHO ST. , BOISE, IDAHO, 83702",-116.1951715,43.6125176
"169",10116,"101","JMOP SL IDAHO CARDIOLOGY ASSOCIATES","","JMOP SLICA","JMOP
SLICA","JMOP","St. Luke's Idaho Cardiology Associates - Boise","","Cardiology","","300 E JEFFERSON ST. "," 101","BOISE","IDAHO","83712","6221","","United States of America","110","10116101","",10116,"Clinic Outpatient
Outpatient Diagnostic Series
Specimen","","Yes","","300 E JEFFERSON ST. , BOISE, IDAHO, 83712",-116.1902849,43.6127171
"170",10116,"100","JMOP SLC INTERNAL MEDICINE","","JMOP SLIM","SLIM JEFFERSON
JMOP
SLIM JMOP","JMOP","St. Luke's Clinic Internal Medicine - Boise","","Internal Medicine","","300 E JEFFERSON ST.",NA,"BOISE","IDAHO","83712","6246","","United States of America","110","10116100","",10116,"Clinic Outpatient
Specimen","","Yes","","300 E JEFFERSON ST., BOISE, IDAHO, 83712",-116.1902849,43.6127171
"171",10116,"103","JMOP SLC TREASURE VALLEY PEDIATRICS","","JMOP TVP","JMOP TVP","JMOP","St. Luke's Children's - Treasure Valley Pediatrics - Boise","","Pediatrics","","300 E JEFFERSON ST. "," 200","BOISE","IDAHO","83712","6261","","","110","10116103","",10116,"Clinic Outpatient","","Yes","","300 E JEFFERSON ST. , BOISE, IDAHO, 83712",-116.1902849,43.6127171
"172",10166,"100","JSOP SL BARIATRIC NUTRITION SERVICES","","JSOP BNS","BARIATRIC DIETITIAN
JEFFERSON
DIETITIAN","JSOP","St. Luke's Bariatric Nutrition Services - Boise","","Nutrition","","305 E JEFFERSON ST. "," 102","BOISE","IDAHO","83712","6274","ADA","United States of America","110","10166100","",10166,"Clinic Outpatient
Specimen","","Yes","","305 E JEFFERSON ST. , BOISE, IDAHO, 83712",-116.190675,43.612226
"173",10193,"100","KPC SLC NEUROPSYCHOLOGY - NAMPA","","KPC NEURO","KPC NEURO
NEUROPSYCH","KPC","St. Luke's Clinic - Neuropsychology","","Neuropsychology","","1709 NAMPA CALDWELL BLVD",NA,"NAMPA","IDAHO","83651",NA,"","United States of America","110","10193100","",10193,"Clinic Outpatient","","Yes","","1709 NAMPA CALDWELL BLVD, NAMPA, IDAHO, 83651",-116.6019623,43.6045942
"174",10507,"100","LRC SL IDAHO CARDIOLOGY ASSOCIATES","","LRC SLICA","LAGRANDE REGIONAL CLINIC
ICA LAGRANDE
ICA OREGON
OREGON ICA
LAGRANDE ICA
SLICA","LRC","St. Luke's Idaho Cardiology Associates - LaGrande","","Cardiology","","506 4TH ST.",NA,"LA GRANDE","OREGON","97850","1906","UNION","United States of America","110","10507100","",10507,"","","Yes","","506 4TH ST., LA GRANDE, OREGON, 97850",-118.0971161,45.3166125
"175",10306,"100","MANC SL IDAHO PULMONARY ASSOCIATES","","MCRC IPA","MANC IPA
IPA MCRC
MCCALL REGIONAL CLINIC
PULMONARY
MCALL","MANC","St. Luke's Idaho Pulmonary Associates - McCall","","Pulmonology","","200 FORREST ST.",NA,"MCCALL","IDAHO","83638","9998","","United States of America","110","10306100","",10306,"","","Yes","","200 FORREST ST., MCCALL, IDAHO, 83638",-116.1107086,44.9084654
"176",10306,"101","MANC SLC MCCALL ORTHOPAEDICS","","MANC ORTHO","ORTHO
MCCALL ORTHO
ORTHOPEDICS","MANC","St. Luke's Clinic - Orthopaedics - McCall","","Orthopedic Surgery","","200 FOREST ST.",NA,"MCCALL","IDAHO","83638","9998","VALLEY","United States of America","110","10306101","",10306,"","","Yes","","200 FOREST ST., MCCALL, IDAHO, 83638",-116.1107086,44.9084654
"177",10302,"100","MCMOP SLC GENERAL SURGERY CLINIC","","MCMOP GN SUR","MCMOP
MCCALL
MCCALL SURGERY CLINIC
GENERAL SURGERY","MCMOP","St. Luke's Clinic-General Surgery - McCall","","General Surgery","","209 FOREST ST.",NA,"MCCALL","IDAHO","83638","5256","","United States of America","110","10302100","",NA,"Clinic Outpatient
Specimen","","Yes","","209 FOREST ST., MCCALL, IDAHO, 83638",-116.1114177,44.908856
