"","Facility.ID","FACILITY.NAME","ADDRESS","CITY","STATE","ZIP.CODE","AREA.CODE","PHONE","fullAddress.x","lon.x","lat.x","DeptID","Department.Name","Record.Status","Abbreviation","Synonyms","Center","External.Name","Inpatient.Dept","Specialty","Confidential.","Addr","Suite","City","State","Zip.Code","Zip.Add.On","County","Country","MPI.ID.Type","MPI.ID","Appt.Phone","ADT.Parent","Patient.Class","ADT.Unit.Type","EpicCare.Department","Logo.Filename","fullAddress.y","lon.y","lat.y"
"177",10140,"SLHS FRUITLAND MEDICAL CENTER","1210 NORTHWEST 16TH STREET","FRUITLAND","Idaho","83619","208","452-8600","1210 NORTHWEST 16TH STREET, FRUITLAND, Idaho, 83619",-116.9290768,44.0248559,"101","FLMC SLC FRUITLAND GENERAL SURGERY","","FLMC FGS","FRUITLAND GENERAL SURGERY
GENERAL SURGERY FRUITLAND","FLMC","St. Luke's Clinic Fruitland General Surgery - Fruitland","","General Surgery","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619","2202","PAYETTE","United States of America","110","10140101","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"178",10140,"SLHS FRUITLAND MEDICAL CENTER","1210 NORTHWEST 16TH STREET","FRUITLAND","Idaho","83619","208","452-8600","1210 NORTHWEST 16TH STREET, FRUITLAND, Idaho, 83619",-116.9290768,44.0248559,"128","FLMC SLC IDAHO PULMONARY ASSOCIATES","","FLMC SLIPA","SLIPA
FRUITLAND","FLMC","St. Luke's Clinic - Idaho Pulmonary Associates-Fruitland","","Pulmonology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140128","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"179",10140,"SLHS FRUITLAND MEDICAL CENTER","1210 NORTHWEST 16TH STREET","FRUITLAND","Idaho","83619","208","452-8600","1210 NORTHWEST 16TH STREET, FRUITLAND, Idaho, 83619",-116.9290768,44.0248559,"121","FLMC SLC INTERNAL MEDICINE","","FLMC SLIM","SLIM FRUITLAND
FLMC
SLIM FLMC","FLMC","St. Luke's Clinic - Internal Medicine - Fruitland","","Internal Medicine","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"PAYETTE","United States of America","110","10140121","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"180",10140,"SLHS FRUITLAND MEDICAL CENTER","1210 NORTHWEST 16TH STREET","FRUITLAND","Idaho","83619","208","452-8600","1210 NORTHWEST 16TH STREET, FRUITLAND, Idaho, 83619",-116.9290768,44.0248559,"108","FLMC SLC NEPHROLOGY FRUITLAND","","FLMC NEPH","FRUITLAND REGIONAL
FRUITLAND NEPHROLOGY
NEPHROLOGY
RENAL
KIDNEY","FLMC","St. Luke's Clinic Nephrology - Fruitland","","Nephrology","","1210 NW 16TH ST.",NA,"FRUITLAND","IDAHO","83619",NA,"","United States of America","110","10140108","",10140,"Clinic Outpatient
Specimen","","Yes","","1210 NW 16TH ST., FRUITLAND, IDAHO, 83619",-116.9290768,44.0248559
"181",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"101","ANTICOAGULATION CLINIC -  SLICA NAMPA","","NICA IC ACC","ANTICOAGULATION
ACC
NAMPA
SLICA
COUMADIN
WARFARIN","NICA","ANTICOAGULATION CLINIC -  SLICA NAMPA","","Anticoagulation","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","CANYON","United States of America","110","10141101","",10141,"Therapies Series","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"182",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"103","NICA BOISE SURGICAL GROUP - NAMPA HAWAII","","NICA BSG","REGIONAL
BOISE SURGICAL GROUP
NAMPA
HAWAII
BSG
GENERAL SURGERY","NICA","St. Luke's Clinic - Boise Surgical Group - Nampa","","General Surgery","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","","United States of America","110","10141103","",10141,"","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"183",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"105","NICA SL CALDWELL UROLOGY - NAMPA","","NICA URO","REGIONAL
CALDWELL UROLOGY
NAMPA
HAWAII
CU
CU REGIONA
CU NAMPA
CALDWELL
CMU
CMSU","NICA","St. Luke's Clinic - Caldwell Urology - Nampa","","Urology","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","","United States of America","110","10141105","",10141,"Clinic Outpatient
Specimen","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"184",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"108","NICA SL CHILDRENS CARDIOLOGY - NAMPA","","NICA PED CRD","NICA
REGIONAL
CSC CARDIOLOGY
NAMPA
CHILDREN'S
CARDIOLOGY PEDS
PEDIATRIC
NGC
CARDIOLOGY
CHILDRENS","NICA","St. Luke's Children's - Cardiology - Nampa","","Pediatric Cardiology","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","CANYON","United States of America","110","10141108","",10141,"Clinic Outpatient
Specimen","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"185",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"100","NICA SL IDAHO CARDIOLOGY ASSOCIATES","","NICA SLICA","NAMPA IDAHO CARDIOLOGY ASSOCIATES
SLICA NAMPA
NAMPA SLICA","NICA","St. Luke's Idaho Cardiology Associates - Nampa","","Cardiology","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","","United States of America","110","10141100","",10141,"Clinic Outpatient
Specimen","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"186",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"102","NICA SL INTERMOUNTAIN ORTHOPAEDIC CLINIC","","NICA IOC","REGIONAL
NAMPA
HAWAII IO
INTERMOUNTAIN
ORTHOPEDICS
IOC
NICA
INTERMOUNTAIN ORTHOPEDIC CLINIC","NICA","St. Luke's Clinic - Intermountain Orthopaedics - Nampa","","Orthopedic Surgery","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","CANYON","United States of America","110","10141102","",10141,"","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"187",10141,"SLHS NAMPA IDAHO CARDIOLOGY ASSCOCIATES","215 EAST HAWAII AVENUE","NAMPA","Idaho","83687","208",NA,"215 EAST HAWAII AVENUE, NAMPA, Idaho, 83687",-116.5706234,43.554591,"104","NICA SLC ORTHO NAMPA HAWAII","","NICA ORTH","REGIONAL
BOC
NAMPA
HAWAII
BOISE ORTHOPEDIC CLINIC","NICA","St. Luke's Clinic - Orthpaedic  - Nampa Hawaii","","Orthopedic Surgery","","215 E HAWAII AVE.",NA,"NAMPA","IDAHO","83686","6011","","United States of America","110","10141104","",10141,"","","Yes","","215 E HAWAII AVE., NAMPA, IDAHO, 83686",-116.5706234,43.554591
"188",10142,"SLHS NAMPA MSTI","308 EAST HAWAII AVENUE","NAMPA","Idaho","83686","208","467-6700","308 EAST HAWAII AVENUE, NAMPA, Idaho, 83686",-116.569745,43.555674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",10143,"SLHS NAMPA HUMPHREYS DIABETES CENTER","4400 EAST FLAMINGO AVENUE","NAMPA","Idaho","83687","208","884-4220","4400 EAST FLAMINGO AVENUE, NAMPA, Idaho, 83687",-116.5172473,43.5975823,"100","NHDC HUMPHREYS DIABETES CENTER","","NHDC HDC","HUMPHREY'S
HDC
NAMPA HDC
HUMPHREYS","NHDC","Humphreys Diabetes Center - Nampa","","Diabetes Services","","4400 E. FLAMINGO AVE.",NA,"NAMPA","IDAHO","83687","9998","","United States of America","110","10143100","",10143,"Clinic Outpatient
Specimen","","Yes","","4400 E. FLAMINGO AVE., NAMPA, IDAHO, 83687",-116.5172473,43.5975823
"190",10144,"SLHS SLIPA SLEEP MOUNTAIN HOME","890 NORTH 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 NORTH 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",10145,"SLHS HP CLINIC","1131 CHINDEN BLVD","BOISE","Idaho","83714","208","396-7170","1131 CHINDEN BLVD, BOISE, Idaho, 83714",-116.2740117,43.6460803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",10146,"SLHS WEST FAMILY HEALTH","12080 WEST MCMILLAN ROAD","BOISE","Idaho","83713","208","375-4955","12080 WEST MCMILLAN ROAD, BOISE, Idaho, 83713",-116.3475458,43.6484071,"100","WFH SL FAMILY HEALTH","","WFH SLFH","SLFH
SLFH MCMILLAN
WEST FAMILY HEALTH
SLFH WEST
WEST SLFH
MCMILLAN","WFH","St Lukes Clinic Family Health - McMillan","","Family Medicine","","12080 W MCMILLAN ROAD",NA,"BOISE","IDAHO","83713","2462","ADA","United States of America","110","10146100","",10146,"Clinic Outpatient
Specimen","","Yes","","12080 W MCMILLAN ROAD, BOISE, IDAHO, 83713",-116.3475458,43.6484071
"193",10147,"SLHS ELMORE MEDICAL OFFICE PLAZA","895 NORTH 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"895 NORTH 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6930234,43.1387856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",10148,"SLHS SLEEP LAB GALA SITE","2347 EAST GALA STREET","MERIDIAN","Idaho","83642","208","706-5380","2347 EAST GALA STREET, MERIDIAN, Idaho, 83642",-116.3656259,43.5883223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",10149,"SLHS WEISER REGIONAL CLINIC","645 E 5TH STREET","WEISER","Idaho","83672","208",NA,"645 E 5TH STREET, WEISER, Idaho, 83672",-116.9621748,44.248733,"100","WRC SL IDAHO CARDIOLOGY ASSOCIATES","","WRC SLICA","WEISER REGIONAL CLINIC
SLICA WEISER
WEISER SLICA
SLICA","WRC","St. Luke's Idaho Cardiology Associates - Weiser","","Cardiology","","645 E 5TH ST.",NA,"WEISER","IDAHO","83672","2202","WASHINGTON","United States of America","110","10149100","",10149,"","","Yes","","645 E 5TH ST., WEISER, IDAHO, 83672",-116.9621748,44.248733
"196",10149,"SLHS WEISER REGIONAL CLINIC","645 E 5TH STREET","WEISER","Idaho","83672","208",NA,"645 E 5TH STREET, WEISER, Idaho, 83672",-116.9621748,44.248733,"102","WRC SLC FRUITLAND GENERAL SURGERY - WEISER","","WRC FGS","REGIONAL
FRUITLAND GENERAL SURG
WEISER
GEN SURG WEISER
BABIJ
WRC
FLC","","St. Luke's Clinic - Fruitland General Surgery - Weiser","","General Surgery","","645 E 5TH ST.",NA,"WEISER","IDAHO","83672","2202","WASHINGTON","United States of America","110","10149102","",10149,"Clinic Outpatient
Specimen","","Yes","","645 E 5TH ST., WEISER, IDAHO, 83672",-116.9621748,44.248733
"197",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"105","IERH SLC INTERNAL MEDICINE","","IERH SLIM","IERH SLIM
INTERNAL MED
BOISE","IERH","St. Luke's Clinic - Internal Medicine - Boise","","Internal Medicine","","600 N ROBBINS ROAD "," 301","BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150105","",10150,"Clinic Outpatient","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"198",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"112","IERH SLC NEUROPSYCHOLOGY - BOISE","","IERH NEURO","IERH NEURO
NEUROPSYCH
BOISE","IERH Neuro Psych","St. Luke's Clinic - Neuropsychology","","Neuropsychology","","600 N ROBBINS ROAD",NA,"BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150112","",10150,"Clinic Outpatient","","Yes","","600 N ROBBINS ROAD, BOISE, IDAHO, 83702",-116.1931489,43.616272
"199",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"102","IERH SLC ORTHO ROBBINS","","IERH ORTH","ORTHO
INTERMOUNTAIN
IERH
IOC
ORTHOPEDICS","IERH","St. Luke's Clinic -  Orthopaedics - IERH-Boise","","Orthopedic Surgery","","600 W ROBBINS ROAD "," 100","BOISE","IDAHO","83702","4564","ADA","United States of America","110","10150102","",10150,"Clinic Outpatient
Specimen","","Yes","","600 W ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"200",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"130","IERH SLC REHAB OCCUPATIONAL HEALTH PSYCHOLOGY","","IERH ROHP","IERH ROHP","IERH","St. Luke's Clinic - Rehab Occupational Health Psychology","","Neuropsychology","","600 ROBBINS ROAD "," 101","BOISE","IDAHO","83702","4567","","","110","10150130","",10150,"Therapies Series
Outpatient","","Yes","","600 ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1915283,43.6156981
"201",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"129","IERH SLC RHEUMATOLOGY","","IERH RHEUM","RHEUMATOLOGY
IERH RHU","IERH","St. Luke's Clinic - Rheumatology - Boise","","Rheumatology","","600 N ROBBINS ROAD "," 302","BOISE","IDAHO","83702","4565","","","110","10150129","",10150,"Clinic Outpatient
Specimen","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"202",10150,"IDAHO ELKS REHABILITATION HOSPITAL","600 N ROBBINS ROAD","BOISE","Idaho","83702","208",NA,"600 N ROBBINS ROAD, BOISE, Idaho, 83702",-116.1931489,43.616272,"101","IERH SLC RHEUMATOLOGY BOISE","","IERH RHEUM","RHEUMATOLOGY
IDAHO ELKS REHABILITATION HOSPITAL
RH ELKS
ELKS RHEUMATOLOGY
IERH RHU
IERH RHEUMATOLOGY","IERH","St. Luke's Clinic Rheumatology - Elk's Boise","","Rheumatology","","600 N ROBBINS ROAD ","","BOISE","IDAHO","83702","4565","ADA","United States of America","110","10150101","",10150,"Clinic Outpatient
Specimen","","Yes","","600 N ROBBINS ROAD , BOISE, IDAHO, 83702",-116.1931489,43.616272
"203",10151,"ADA COUNTY FAMILY ADVOCATE CENTER","417 S 6TH STREET","BOISE","Idaho","83702","208",NA,"417 S 6TH STREET, BOISE, Idaho, 83702",-116.204004,43.611929,"100","FACES CARES","","FACES CARES","FACES
CARES PEDS
PEDS
CHILD
FACE
FC
PEDSCARE
CSCCARE","ADA","St. Luke's FACES CARES - Boise","","Pediatric Forensics","Yes","417 S 6TH ST.",NA,"BOISE","IDAHO","83702","7632","","United States of America","110","10151100","",10151,"Clinic Outpatient
Specimen","","Yes","","417 S 6TH ST., BOISE, IDAHO, 83702",-116.204004,43.611929
"204",10151,"ADA COUNTY FAMILY ADVOCATE CENTER","417 S 6TH STREET","BOISE","Idaho","83702","208",NA,"417 S 6TH STREET, BOISE, Idaho, 83702",-116.204004,43.611929,"101","FACES SLC FACES PROGRAM","","FACES FACES","FACES","FACES","St. Luke's Clinic - FACES Program - Boise","","Forensics","Yes","417 S 6TH ST.",NA,"BOISE","IDAHO","83702",NA,"ADA","United States of America","110","10151101","",10151,"","","Yes","","417 S 6TH ST., BOISE, IDAHO, 83702",-116.204004,43.611929
"205",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"102","ERC HUMPHREYS DIABETES CENTER","","ERC HDC","HDC
HUMPHREY'S
DIABETES
ERC
MOUNTAIN HOME
REGIONAL","ERC","Humphrey's Diabetes Center - Mountain Home","","Diabetes Services","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","","United States of America","110","10152102","",NA,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"206",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"104","ERC SL CHILDRENS CARDIOLOGY - MOUNTAIN HOME","","ERC PED CRD","REGIONAL
CSC CARDIOLOGY
MOUNTAIN HOME
CARDIOLOGY PEDS
CHILDREN'S
PEDIATRIC
ERC
EMMETT","ERC","St. Luke's Children's - Cardiology - Mountain Home","","Pediatric Cardiology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152104","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"207",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"100","ERC SL IDAHO CARDIOLOGY ASSOCIATES","","ERC SLICA","ELMORE REGIONAL CLINIC
ICA ELMORE
ELMORE ICA
MTN HOME ICA
IDAHO
CARDIOLOGY
SLICA
ERC","ERC","St. Luke's Idaho Cardiology Associates - Elmore","","Cardiology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152100","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"208",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"101","ERC SL IDAHO PULMONARY ASSOCIATES","","ERC IPA","ELMORE REGIONAL CLINIC
IPA ELMORE
ELMORE IPA
MTN HOME IPA
PULMONARY
MOUNTAIN HOME","ERC","St. Luke's Idaho Pulmonary Associates - Mountain Home","","Pulmonology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152101","",NA,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"209",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"105","ERC SL MOUNTAIN STATES UROLOGY - MOUNTAIN HOME","","ERC MSU","REGIONAL
MSU
ELMORE
UROLOGY
MSU REGIONAL
MSU MOUNTAIN HOME
MOUNTAIN STATES","ERC","St. Luke's Clinic - Mountain States Urology - Elmore","","Urology","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","","United States of America","110","10152105","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"210",10152,"ELMORE REGIONAL CLINIC","890 N 6TH EAST","MOUNTAIN HOME","Idaho","83647","208",NA,"890 N 6TH EAST, MOUNTAIN HOME, Idaho, 83647",-115.6924959,43.1391695,"103","ERC SLC ORTHO MOUNTAIN HOME","","ERC ORTHO","ELMORE
REGIONAL
BOC
ORTHOPEDICS
BOISE
ERC
MTN HOME
MOUNTAIN HOME","ERC","St. Luke's Clinic - Orthopaedic - Mtn Home","","Orthopedic Surgery","","890 N 6TH EAST",NA,"MOUNTAIN HOME","IDAHO","83647","2206","ELMORE","United States of America","110","10152103","",10152,"","","Yes","","890 N 6TH EAST, MOUNTAIN HOME, IDAHO, 83647",-115.6924959,43.1391695
"211",10153,"PORTICO EAST","3399 E LOUISE DRIVE","MERIDIAN","Idaho","83642","208","208-364-3000","3399 E LOUISE DRIVE, MERIDIAN, Idaho, 83642",-116.3525247,43.6014835,"100","PORTE BOISE SURGICAL GROUP","","PORT BSG","PORTICO
BSG
GENERAL SURGERY","PORTW","Boise Surgical Group - Portico - Meridian","","General Surgery","","3399 E LOUISE DR. "," 400","MERIDIAN","IDAHO","83642","5047","ADA","United States of America","110","10153100","",10153,"Clinic Outpatient
Specimen","","Yes","","3399 E LOUISE DR. , MERIDIAN, IDAHO, 83642",-116.3525247,43.6014835
"212",10154,"SLHS COBBLESTONE BUILDING","450 W STATE STREET","EAGLE","Idaho","83616","208","208-939-1035","450 W STATE STREET, EAGLE, Idaho, 83616",-116.3593727,43.6955335,"102","COBB SL CHILDRENS MENTAL HEALTH - EAGLE","","COBB CMH","COBB CMH","COBB","St. Luke's Children's - Mental Health - Eagle","","Pediatric Mental Health","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616","7055","","","110","10154102","",10154,"Clinic Outpatient
Specimen","","Yes","","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"213",10154,"SLHS COBBLESTONE BUILDING","450 W STATE STREET","EAGLE","Idaho","83616","208","208-939-1035","450 W STATE STREET, EAGLE, Idaho, 83616",-116.3593727,43.6955335,"100","COBB SLC TREASURE VALLEY PEDIATRICS- EAGLE","","COBB TVPEDS","TREASURE VALLEY PEDS
TVPEDS
ETVP","SLC TREASURE VALLEY PED CLINICS","St. Luke's Children's Treasure Valley Pediatrics - Eagle","","Pediatrics","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616","7055","ADA","United States of America","110","10154100","",10128,"Clinic Outpatient
Specimen","","Yes","SLHS_Childrens_4c_Med.JPG","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"214",10154,"SLHS COBBLESTONE BUILDING","450 W STATE STREET","EAGLE","Idaho","83616","208","208-939-1035","450 W STATE STREET, EAGLE, Idaho, 83616",-116.3593727,43.6955335,"101","COBB SLC YEAH PROGRAM","","COBB YEAH","YEAH","COBB","St. Luke's Clinic - YEAH Program - Eagle","","Physical Fitness","","450 W STATE ST. "," 100","EAGLE","IDAHO","83616",NA,"ADA","United States of America","110","10154101","",10154,"","","Yes","SLHS_Childrens_4c_Med.JPG","450 W STATE ST. , EAGLE, IDAHO, 83616",-116.3593727,43.6955335
"215",10155,"SLHS FRUITLAND MEDICAL CLINIC","1107 NW 11TH STREET","FRUITLAND","Idaho","83619","208",NA,"1107 NW 11TH STREET, FRUITLAND, Idaho, 83619",-116.9253292,44.0218203,"104","ANTICOAGULATION CLINIC - SLICA FRUITLAND","Inactive","FMC IC ACC","ANTICOAG
SLICA FRUITLAND
FRUITLAND
ACC","","Anticoagulation Clinic - SLICA Fruitland","","","","1107 NW 11TH ST.",NA,"FRUITLAND","IDAHO","83619","2255","PAYETTE","United States of America","110","10155104","",10155,"Therapies Series","","Yes","","1107 NW 11TH ST., FRUITLAND, IDAHO, 83619",-116.9253292,44.0218203
"216",10155,"SLHS FRUITLAND MEDICAL CLINIC","1107 NW 11TH STREET","FRUITLAND","Idaho","83619","208",NA,"1107 NW 11TH STREET, FRUITLAND, Idaho, 83619",-116.9253292,44.0218203,"103","FMC SL IDAHO CARDIOLOGY ASSOCIATES","Inactive","FMC SLICA","FRUITLAND SLICA
SLICA FRUITLAND","","St. Luke's Clinic-Idaho Cardiology Associates-Fruitland","","","","1107 NW 11TH ST.",NA,"FRUITLAND","IDAHO","83619","2255","PAYETTE","United States of America","110","10155103","",NA,"Clinic Outpatient
Specimen","","Yes","","1107 NW 11TH ST., FRUITLAND, IDAHO, 83619",-116.9253292,44.0218203
"217",10156,"SLHS MERIDIAN PROGRESS STREET CENTER","977 S PROGRESS WAY","MERIDIAN","Idaho","83642","208",NA,"977 S PROGRESS WAY, MERIDIAN, Idaho, 83642",-116.3928673,43.5959038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",10160,"SLHS FIRST STREET OFFICE COMPLEX","414 N FIRST STREET","BOISE","Idaho","83712","208",NA,"414 N FIRST STREET, BOISE, Idaho, 83712",-116.1923138,43.6141497,"100","FSOC EMPLOYEE HEALTH","","FSOC EMPHLTH","EMPLOYEE HEALTH
EHW","FSOC","Boise Employee Health","","Family Medicine","","414 N 1ST ST.",NA,"BOISE","IDAHO","83702","6105","ADA","United States of America","110","10160100","",NA,"","","Yes","","414 N 1ST ST., BOISE, IDAHO, 83702",-116.1923138,43.6141497
"219",10161,"SLHS NAMPA FAMILY JUSTICE CENTER","1305 3RD STREET SOUTH","NAMPA","Idaho","83651","208","207-475-5700","1305 3RD STREET SOUTH, NAMPA, Idaho, 83651",-116.5607514,43.5761196,"100","NFJC CARES","","NFJC CARES","CARES
NFJC
NAMPA CARES","SLHS","St. Luke's CARES - Nampa","","Pediatric Forensics","Yes","1305 3RD ST. S.",NA,"NAMPA","IDAHO","83651","3903","CANYON","United States of America","110","10161100","",10161,"Clinic Outpatient
Specimen","","Yes","","1305 3RD ST. S., NAMPA, IDAHO, 83651",-116.5607514,43.5761196
