,location_type,location_code,departmentID,department_name,full_address,lon,lat,n
826,HOSPITAL,HOSPITAL1,6601,ADMINISTRATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,6
827,HOSPITAL,HOSPITAL1,6601,EXECUTIVE OFFICE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,7
828,HOSPITAL,HOSPITAL1,6602,CSC ADMIN,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,8
829,HOSPITAL,HOSPITAL1,6612,SLHP ADMIN,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
830,HOSPITAL,HOSPITAL1,6701,MEDICAL STAFF OFFICE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,9
831,HOSPITAL,HOSPITAL1,6702,CENTRALIZED VERIFICATION ORG,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
832,HOSPITAL,HOSPITAL1,6751,CLINICAL SUPPORT,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,138
833,HOSPITAL,HOSPITAL1,6771,ACCREDITATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
834,HOSPITAL,HOSPITAL1,6791,CENTER FOR NURSING EXCELLENCE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,12
835,HOSPITAL,HOSPITAL1,6799,NURSING  ADMINISTRATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,25
836,HOSPITAL,HOSPITAL1,6801,CLINICAL EDUCATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,5
837,HOSPITAL,HOSPITAL1,6816,NIDCAP TRAINING CENTER,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
838,HOSPITAL,HOSPITAL1,6890,ACADEMIC AND CAREER PLANNING,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
839,HOSPITAL,HOSPITAL1,6891,CONFERENCE & MEETING SERVICES,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,4
840,HOSPITAL,HOSPITAL1,6892,ORGANIZATIONAL DEVELOPMENT,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,5
841,HOSPITAL,HOSPITAL1,6893,LEARNING SOLUTIONS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
842,HOSPITAL,HOSPITAL1,6894,EDUCATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,6
843,HOSPITAL,HOSPITAL1,6901,HUMAN RESOURCES,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
844,HOSPITAL,HOSPITAL1,6904,PHYSICIAN RECRUITING,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,3
845,HOSPITAL,HOSPITAL1,6905,PHYSICIAN LIAISON PROGRAM,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,3
846,HOSPITAL,HOSPITAL1,6915,EMPLOYEE HEALTH SOLUTIONS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,5
847,HOSPITAL,HOSPITAL1,6953,CARES PROGRAM,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
848,HOSPITAL,HOSPITAL1,6955,PEDS EDUC PARTNER PROG (PEPP),"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
849,HOSPITAL,HOSPITAL1,6956,CHILDREN'S HOSPITAL SCHOOL,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
850,HOSPITAL,HOSPITAL1,6981,CONSUMER ENGAGEMENT & WELLNESS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
851,HOSPITAL,HOSPITAL1,7509,ORTHO NEURO MSO SUPPORT,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
852,HOSPITAL,HOSPITAL1,8001,VOLUNTEERS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,6
853,HOSPITAL,HOSPITAL1,8002,INFORMATION STATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,16
854,HOSPITAL,HOSPITAL1,8004,ST LUKES CONNECT,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,14
855,HOSPITAL,HOSPITAL1,8005,CULTURAL AND LANGUAGE SERVICES,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,5
856,HOSPITAL,HOSPITAL1,8101,PATIENT SUPPORT-MSTI MER,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
857,HOSPITAL,HOSPITAL1,8103,PATIENT SUPPORT-MSTI NAMPA,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
858,HOSPITAL,HOSPITAL1,8502,SBO CUSTOMER SERVICE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
859,HOSPITAL,HOSPITAL1,8507,PFS CHARGE CAPTURE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,9
860,HOSPITAL,HOSPITAL1,8510,CMS INNOV CONTRACT-BILLABLE,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,18
861,HOSPITAL,HOSPITAL1,8511,CMS INNOV CONTRACT-VICU OPS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
862,HOSPITAL,HOSPITAL1,8601,PATIENT ACCESS,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,38
863,HOSPITAL,HOSPITAL1,8601,PATIENT REGISTRATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,2
864,HOSPITAL,HOSPITAL1,8602,FINANCIAL RESOURCE CENTER,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,6
865,HOSPITAL,HOSPITAL1,8699,PATIENT ACCESS ADMINISTRATION,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,7
866,HOSPITAL,HOSPITAL1,8702,IHT ENTERPRISE DECISION SUPP,"190 E Bannock St, Boise, ID, 83712",-116.1924344,43.6125798,1
867,HOSPITAL,HOSPITAL2,1051,MEDICAL INTENSIVE CARE UNIT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
868,HOSPITAL,HOSPITAL2,1052,TELEMETRY 7E,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
869,HOSPITAL,HOSPITAL2,1053,TELEMETRY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,68
870,HOSPITAL,HOSPITAL2,1101,INTENSIVE CARE UNIT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,49
871,HOSPITAL,HOSPITAL2,1101,SURGICAL INTENSIVE CARE UNIT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
872,HOSPITAL,HOSPITAL2,1201,MEDICAL / SURGICAL 5,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,74
873,HOSPITAL,HOSPITAL2,1202,MEDICAL / SURGICAL 6,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,76
874,HOSPITAL,HOSPITAL2,1203,MEDICAL / SURGICAL NEURO,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
875,HOSPITAL,HOSPITAL2,1204,MEDICAL / SURGICAL ONCOLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
876,HOSPITAL,HOSPITAL2,1205,MEDICAL / SURGICAL WOMEN'S,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
877,HOSPITAL,HOSPITAL2,1252,NICU LEVEL II,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,25
878,HOSPITAL,HOSPITAL2,1302,MOTHER / BABY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,33
879,HOSPITAL,HOSPITAL2,1303,LABOR AND DELIVERY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,44
880,HOSPITAL,HOSPITAL2,1349,WOMEN'S SERVICES ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
881,HOSPITAL,HOSPITAL2,1351,PEDIATRICS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,9
882,HOSPITAL,HOSPITAL2,1952,CARDIAC OBSERVATION UNIT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
883,HOSPITAL,HOSPITAL2,1952,CORONARY OBSERVATION UNIT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
884,HOSPITAL,HOSPITAL2,2001,SURGICAL SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,65
885,HOSPITAL,HOSPITAL2,2005,SURGERY CENTER,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,11
886,HOSPITAL,HOSPITAL2,2007,SURGERY CENTER - ROBBINS RD,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
887,HOSPITAL,HOSPITAL2,2101,ANESTHESIOLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
888,HOSPITAL,HOSPITAL2,2201,PRE-ADMISSION TESTING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,13
889,HOSPITAL,HOSPITAL2,2301,RECOVERY ROOM,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,42
890,HOSPITAL,HOSPITAL2,2498,BARIATRIC SERVICES ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
891,HOSPITAL,HOSPITAL2,2499,SURGICAL SERVICES ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,12
892,HOSPITAL,HOSPITAL2,2501,EMERGENCY DEPARTMENT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,94
893,HOSPITAL,HOSPITAL2,2503,CHEST PAIN CENTER,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
894,HOSPITAL,HOSPITAL2,2601,HOME CARE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
895,HOSPITAL,HOSPITAL2,2651,HOSPICE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
896,HOSPITAL,HOSPITAL2,2701,AIR ST LUKE'S,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,15
897,HOSPITAL,HOSPITAL2,3052,RADIATION ONCOLOGY-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
898,HOSPITAL,HOSPITAL2,3082,CLINICAL ONCOLOGY-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,15
899,HOSPITAL,HOSPITAL2,3086,PEDIATRIC ONCOLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
900,HOSPITAL,HOSPITAL2,3102,PHYSICS-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
901,HOSPITAL,HOSPITAL2,3121,CHEMO INFUSION-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
902,HOSPITAL,HOSPITAL2,3122,CHEMO INFUSION-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,15
903,HOSPITAL,HOSPITAL2,3124,CHEMO INFUSION-NAMPA,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
904,HOSPITAL,HOSPITAL2,3203,SL ID CARD ASSOC-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
905,HOSPITAL,HOSPITAL2,3204,SL ID CARD ASSOC-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
906,HOSPITAL,HOSPITAL2,3206,SL BOISE HEART CLINIC,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
907,HOSPITAL,HOSPITAL2,3305,SL MOUNTAIN VIEW MEDICAL,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
908,HOSPITAL,HOSPITAL2,3306,SL FAMILY HLTH-BOI HOSPITALITY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
909,HOSPITAL,HOSPITAL2,3307,SL FAMILY MEDICINE-EAGLE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
910,HOSPITAL,HOSPITAL2,3315,SL TRAVEL MEDICINE CLINIC,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
911,HOSPITAL,HOSPITAL2,3317,SL ADA MEDICAL ASSOCIATES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,11
912,HOSPITAL,HOSPITAL2,3351,SL TV PEDIATRICS-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
913,HOSPITAL,HOSPITAL2,3352,SL TV PEDIATRICS-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
914,HOSPITAL,HOSPITAL2,3403,SL INTERNAL MEDICINE-MERID,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,34
915,HOSPITAL,HOSPITAL2,3405,SL INTERNAL MEDICINE-EAGLE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
916,HOSPITAL,HOSPITAL2,3432,SL ENDOCRINOLOGY-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
917,HOSPITAL,HOSPITAL2,3441,SL RHEUMATOLOGY-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,10
918,HOSPITAL,HOSPITAL2,3442,SL RHEUMATOLOGY-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,13
919,HOSPITAL,HOSPITAL2,3451,SL NEUROLOGY CLINIC-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
920,HOSPITAL,HOSPITAL2,3501,SL IDAHO PULMONARY-MERID,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
921,HOSPITAL,HOSPITAL2,3570,SL REHAB ADULT-ROBBINS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
922,HOSPITAL,HOSPITAL2,3575,SL REHAB ADULT - EAGLE RD,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,14
923,HOSPITAL,HOSPITAL2,3592,SL REHAB ADULT HAND - EAGLE RD,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
924,HOSPITAL,HOSPITAL2,3603,SL REHAB CHILDREN'S - LOUISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
925,HOSPITAL,HOSPITAL2,3654,SL BOISE SURGICAL GROUP-MERID,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
926,HOSPITAL,HOSPITAL2,3661,SL BARIATRICS & GEN SURGERY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
927,HOSPITAL,HOSPITAL2,3664,SL ADVANCED LAPAROSCOPIC SURG,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
928,HOSPITAL,HOSPITAL2,3686,SL ORTHOPEDIC SURGERY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
929,HOSPITAL,HOSPITAL2,3687,SL ORTHOPEDICS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,28
930,HOSPITAL,HOSPITAL2,3752,MOUNTAIN STATES UROLOGY CTR,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
931,HOSPITAL,HOSPITAL2,3753,MOUNTAIN STATES UROLOGY-MERID,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,28
932,HOSPITAL,HOSPITAL2,3755,CALDWELL UROLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
933,HOSPITAL,HOSPITAL2,3756,PEDIATRIC UROLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
934,HOSPITAL,HOSPITAL2,3803,SL OBSTETRICS & GYNECOLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
935,HOSPITAL,HOSPITAL2,3804,SL WOMAN'S CLINIC-BOI,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
936,HOSPITAL,HOSPITAL2,3821,SL NURSE MIDWIVES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
937,HOSPITAL,HOSPITAL2,3831,MATERNAL FETAL MEDICINE-BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
938,HOSPITAL,HOSPITAL2,3851,SL HUMPHREYS DIABETES-BOI,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
939,HOSPITAL,HOSPITAL2,3855,SL CLINIC-PODIATRY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,10
940,HOSPITAL,HOSPITAL2,3873,WOUNDCARE-LOUISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
941,HOSPITAL,HOSPITAL2,3904,SL PERIOPERATIVE MEDICINE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
942,HOSPITAL,HOSPITAL2,3952,INTEGRATIVE MEDICINE-MSTI,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
943,HOSPITAL,HOSPITAL2,3954,SL PAIN MANAGEMENT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,6
944,HOSPITAL,HOSPITAL2,3960,HEARING & BALANCE-510N,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
945,HOSPITAL,HOSPITAL2,3961,HEARING & BALANCE - EAGLE RD,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,9
946,HOSPITAL,HOSPITAL2,4001,RADIOLOGY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,26
947,HOSPITAL,HOSPITAL2,4011,NUCLEAR MEDICINE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
948,HOSPITAL,HOSPITAL2,4021,CT SCAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,13
949,HOSPITAL,HOSPITAL2,4031,MRI,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,6
950,HOSPITAL,HOSPITAL2,4041,ULTRASOUND,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
951,HOSPITAL,HOSPITAL2,4062,BCDC MAMMOGRAPHY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
952,HOSPITAL,HOSPITAL2,4072,ST LUKE'S IMAGING CENTER,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
953,HOSPITAL,HOSPITAL2,4072,ST LUKE'S IMAGING CTR-PORTICO,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
954,HOSPITAL,HOSPITAL2,4098,BREAST CARE SERVICES ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,6
955,HOSPITAL,HOSPITAL2,4099,IMAGING SERVICES ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,12
956,HOSPITAL,HOSPITAL2,4101,OCC HEALTH SERVICES BOISE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
957,HOSPITAL,HOSPITAL2,4201,LABORATORY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,37
958,HOSPITAL,HOSPITAL2,4301,REHABILITATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,14
959,HOSPITAL,HOSPITAL2,4305,ATHLETIC TRAINING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
960,HOSPITAL,HOSPITAL2,4321,CARDIAC REHABILITATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
961,HOSPITAL,HOSPITAL2,4401,RESPIRATORY THERAPY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,40
962,HOSPITAL,HOSPITAL2,4801,ECHO,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
963,HOSPITAL,HOSPITAL2,4802,PERIPHERAL VASCULAR LAB,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
964,HOSPITAL,HOSPITAL2,4811,EKG,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
965,HOSPITAL,HOSPITAL2,4812,CARDIOPULMONARY SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
966,HOSPITAL,HOSPITAL2,4813,CARDIAC PROCEDURES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
967,HOSPITAL,HOSPITAL2,4821,ENDOSCOPY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,18
968,HOSPITAL,HOSPITAL2,4834,INFUSION CENTER,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
969,HOSPITAL,HOSPITAL2,5001,SOCIAL SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
970,HOSPITAL,HOSPITAL2,5051,PHARMACY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,30
971,HOSPITAL,HOSPITAL2,5052,OUTPATIENT PHARMACY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
972,HOSPITAL,HOSPITAL2,5053,RETAIL PHARMACY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,10
973,HOSPITAL,HOSPITAL2,5071,ANTICOAGULATION CLINIC,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
974,HOSPITAL,HOSPITAL2,5096,PHARMACY PRACTICE RESIDENCY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
975,HOSPITAL,HOSPITAL2,5098,340B PHARMACY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
976,HOSPITAL,HOSPITAL2,5099,PHARMACY ADMINISTRATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
977,HOSPITAL,HOSPITAL2,5101,INTERNAL TRANSPORTATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,11
978,HOSPITAL,HOSPITAL2,5151,CENTRAL STERILE PROCESSING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,21
979,HOSPITAL,HOSPITAL2,5201,PURCHASING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
980,HOSPITAL,HOSPITAL2,5202,DISTRIBUTION-MM,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,10
981,HOSPITAL,HOSPITAL2,5203,LOGISTICS OPERATIONS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
982,HOSPITAL,HOSPITAL2,5204,SUPPLY CHAIN MANAGEMENT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
983,HOSPITAL,HOSPITAL2,5251,FOOD & NUTRITION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,51
984,HOSPITAL,HOSPITAL2,5261,CLINICAL NUTRITIONAL SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,4
985,HOSPITAL,HOSPITAL2,5302,ENVIRONMENTAL SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,63
986,HOSPITAL,HOSPITAL2,5321,SECURITY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,21
987,HOSPITAL,HOSPITAL2,5331,CLINICAL ENGINEERING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
988,HOSPITAL,HOSPITAL2,5333,BUILDING SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,10
989,HOSPITAL,HOSPITAL2,5379,TIME SHARE SUITES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
990,HOSPITAL,HOSPITAL2,5401,IHT INFRA & OPERATIONS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
991,HOSPITAL,HOSPITAL2,5405,IHT EHR SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
992,HOSPITAL,HOSPITAL2,5451,MSTI BUSINESS OPERATIONS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
993,HOSPITAL,HOSPITAL2,6023,PCRC NCORP GRANT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
994,HOSPITAL,HOSPITAL2,6493,MSTI RESEARCH ADMINISTRATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
995,HOSPITAL,HOSPITAL2,6513,HEALTH INFO MGMT SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
996,HOSPITAL,HOSPITAL2,6515,HIM-MSTI-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
997,HOSPITAL,HOSPITAL2,6531,CLINICAL DOCUMENTATION IMPROV,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
998,HOSPITAL,HOSPITAL2,6551,CASE MANAGEMENT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,9
999,HOSPITAL,HOSPITAL2,6553,QUALITY & PATIENT SAFETY,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,5
1000,HOSPITAL,HOSPITAL2,6601,ADMINISTRATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
1001,HOSPITAL,HOSPITAL2,6601,EXECUTIVE OFFICE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1002,HOSPITAL,HOSPITAL2,6607,MSTI ADMIN-MERIDIAN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
1003,HOSPITAL,HOSPITAL2,6611,ORTHO NEURO ADMIN,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1004,HOSPITAL,HOSPITAL2,6751,CLINICAL SUPPORT,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
1005,HOSPITAL,HOSPITAL2,6751,MSTI CLINICAL SUPPORT SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1006,HOSPITAL,HOSPITAL2,6753,CRISIS NURSE,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,8
1007,HOSPITAL,HOSPITAL2,6771,ACCREDITATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1008,HOSPITAL,HOSPITAL2,6799,NURSING  ADMINISTRATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
1009,HOSPITAL,HOSPITAL2,6891,CONFERENCE & MEETING SERVICES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1010,HOSPITAL,HOSPITAL2,6894,EDUCATION,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,2
1011,HOSPITAL,HOSPITAL2,6901,HUMAN RESOURCES,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,3
1012,HOSPITAL,HOSPITAL2,6904,PHYSICIAN RECRUITING,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1013,HOSPITAL,HOSPITAL2,6915,EMPLOYEE HEALTH SOLUTIONS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
1014,HOSPITAL,HOSPITAL2,6981,CONSUMER ENGAGEMENT & WELLNESS,"520 S Eagle, Meridian, ID, 83642",-116.3524898,43.5993675,1
